inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64
52,10,3,3,40,5,10,1800.0557601451874,-3.192522026036974,3.6562302112579346,-2.4184416658015033,4.17799711227417,-2.805360454527567,5.174192190170288,-2.805360454527567,9.439969539642334,-2.984666523325916,10.903055429458618,-3.0229686223723933,17.63258719444275,-3.0242758286206293,34.41322112083435,-3.0270417258144318,63.55197072029114,-3.0332415681244855,80.15080094337463,-3.0389894601513547,215.51224660873413,-3.052600963424289,243.94521617889404,-3.102154724978006,254.7191743850708,-3.1123325688450434,304.51023626327515,-3.121462330098156,409.32812881469727,-3.1359633086935577,425.70114827156067,-3.144594162697827,457.0759160518646,-3.1450955601819803,500.621554851532,-3.155092815185663,551.3636031150818,-3.155578551018159,575.3184151649475,-3.1572957967403,599.4178130626678,-3.159401542855703,609.2172539234161,-3.160391602630432,906.5599029064178,-3.1606884052150113,938.7968876361847,-3.1612493394392622,969.7468678951263,-3.1627812956559445,983.3802359104156,-3.162874344284605,1031.2270441055298,-3.1631567318926495,1043.4639415740967,-3.165065747635381,1060.6241357326508,-3.1711388862242584,1188.8440024852753,-3.181478806747388,1270.7797334194183,-3.1819745574705687,1315.3240213394165,-3.182630201652286,1364.5681869983673,-3.182817338636152,1370.601547718048,-3.185972720649163,1425.0606343746185,-3.1881060093683753,1472.748676776886,-3.1897258231990118,1543.5535414218903,-3.1908348023779265,1543.776156425476,-3.1908860572370212,1580.4916713237762,-3.191802668461709,1595.6840343475342,-3.1918914366521425,1599.1662466526031,-3.192290816329331,1638.1852777004242,-3.1922955979436303,1640.2762553691864,-3.192458059481334,1732.549357175827,-3.192522026036974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10,3,3,40,5,10,1072.0364105701447,-3.0645986629373017,0.6249322891235352,-2.4260787696324355,1.5600461959838867,-2.4570263057470916,2.9795968532562256,-2.458739137173446,2.9796743392944336,-2.458739137173446,5.464872360229492,-2.557692338157233,9.861030101776123,-2.7616456385129524,11.543890953063965,-2.827385349098243,15.56238317489624,-2.828290779888194,16.377830982208252,-2.8593009880041684,19.977180242538452,-2.876821554330794,27.83590078353882,-2.9368391339371973,41.40852737426758,-3.024664754498694,62.019675970077515,-3.0273803856576285,72.44798135757446,-3.041332463018367,84.09135293960571,-3.0417583564682817,93.29912900924683,-3.042182893395501,95.59867596626282,-3.0431650623900905,98.15346193313599,-3.043495941085303,109.69573593139648,-3.044467223467075,111.41391825675964,-3.0519057991047243,120.6238145828247,-3.0521891013129694,125.66341733932495,-3.052987867738594,130.7842619419098,-3.0553882500345466,154.43717980384827,-3.0561713369560968,169.06093001365662,-3.0568708770772615,186.6456699371338,-3.0633758750636337,200.43168902397156,-3.0634703926493563,201.70467281341553,-3.0635251913433477,221.9014608860016,-3.0639881381593748,237.83444118499756,-3.0643228207949678,284.9196422100067,-3.064417040338181,323.9888913631439,-3.0645922161904973,331.3758203983307,-3.0645986629373017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10,3,3,40,5,10,1800.2034795284271,-3.4274216959988704,0.8593235015869141,-2.9187104096722654,4.439270734786987,-2.9187104096722654,8.201646327972412,-3.1252123827964815,8.303406953811646,-3.152363268582006,12.366002798080444,-3.158695121432923,21.131829977035522,-3.165262177205574,27.365280866622925,-3.3027765198579493,40.21017408370972,-3.384982143108242,71.0255479812622,-3.3850481251765667,199.2629189491272,-3.3892853800041793,319.16933608055115,-3.4026936931567326,330.4959011077881,-3.402835208929868,353.296834230423,-3.4037215058717845,467.03154397010803,-3.4045514827033436,562.695398569107,-3.404571550408349,575.90780377388,-3.411462799673518,613.4506695270538,-3.4256069057044685,824.7800099849701,-3.425831656083164,830.1961216926575,-3.4274216959988704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,10,3,3,40,5,10,1350.8280630111694,-2.431326144890502,0.5577740669250488,-1.3161349028698726,0.6752376556396484,-1.9319322119468216,1.5772497653961182,-1.99671786292991,1.577322006225586,-1.99671786292991,3.5278797149658203,-2.1759565967973407,9.236965894699097,-2.3669165586069916,52.97921895980835,-2.3739456146931723,53.17964458465576,-2.3800435458964992,75.15776419639587,-2.4016245848323243,150.29151344299316,-2.402179938731577,209.47002744674683,-2.407138330247219,222.92058968544006,-2.4224972920784977,456.66522789001465,-2.423259243289926,461.51611948013306,-2.4293641073178383,466.2698676586151,-2.4298932135268836,469.2437074184418,-2.4303467496577884,539.6606049537659,-2.430394257545803,589.4393463134766,-2.4304611456810155,768.7062594890594,-2.4306926260103285,784.5850336551666,-2.430910131573138,892.4752609729767,-2.4311196113285973,900.8799905776978,-2.4311804780639847,1103.9273264408112,-2.431191329397694,1137.0634944438934,-2.4312750555028964,1210.2587068080902,-2.431323642015507,1350.1876475811005,-2.431326144890502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10,3,3,40,5,10,1724.463681936264,-3.467795844233139,0.5992023944854736,-2.6677398791436286,3.3535752296447754,-2.8648186237174236,3.3542122840881348,-2.8648186237174236,6.303828954696655,-2.8839092495260243,6.955752372741699,-3.0457589073682474,8.793410778045654,-3.0885075242520452,13.33896017074585,-3.1120787424957763,14.59262728691101,-3.2322110575975227,17.86318063735962,-3.2480347995491723,37.76170754432678,-3.304734185698633,44.208781480789185,-3.4308448923203274,163.15135431289673,-3.432492257484135,183.94411253929138,-3.434847203844859,470.58596420288086,-3.435036628996112,490.5262520313263,-3.4659558248028994,743.1837968826294,-3.4666299454055687,826.9797742366791,-3.4669335099078253,839.8212463855743,-3.4671711698870094,877.0669257640839,-3.467727734505445,879.0720040798187,-3.4677436151746615,973.0095565319061,-3.467764503645189,1126.289457321167,-3.4677652108408794,1414.652497291565,-3.4677758752276135,1429.3494400978088,-3.4677898366289814,1700.0533788204193,-3.467795844233139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10,3,3,40,5,10,1800.0567619800568,-3.240633816982246,1.4988653659820557,-1.715353262971703,1.660799264907837,-2.3908995565112114,3.3911147117614746,-2.5224890298685514,5.160254240036011,-2.6178265575017097,6.925178050994873,-2.7867074556553204,6.925253629684448,-2.7867074556553204,12.355301856994629,-2.981779040733836,20.45961093902588,-3.016331419720416,27.01151752471924,-3.046510814323125,36.44066882133484,-3.0608405872273448,54.564945697784424,-3.0655915524681583,62.7049195766449,-3.0849185494439224,76.40274810791016,-3.097460530743661,136.44059443473816,-3.1206360292941824,162.5355942249298,-3.135478254669512,270.65856766700745,-3.2036863776979714,314.5508551597595,-3.213634625077113,453.189067363739,-3.2259552349736214,609.8340260982513,-3.226752574883986,701.4477791786194,-3.2268871726658013,852.8124208450317,-3.236437242278011,910.9380395412445,-3.2370247692623173,952.7319707870483,-3.2399984335874583,1130.7205183506012,-3.2404676298730637,1276.495222568512,-3.240633816982246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,10,3,3,40,5,10,1800.0170230865479,-3.7731010044998197,1.3950748443603516,-2.9381456341704237,2.5265307426452637,-3.072908425331769,3.6446316242218018,-3.112629987195662,3.926042318344116,-3.112629987195662,6.2398741245269775,-3.36117322962857,41.21029591560364,-3.579943520641253,70.18536019325256,-3.604862246909334,76.7391505241394,-3.6283331929033276,79.05599808692932,-3.680783030053559,100.19184565544128,-3.767861599240181,162.16223311424255,-3.7693452390004034,323.98509764671326,-3.770168266320589,481.11762952804565,-3.7720765043651037,671.9131739139557,-3.772607528924174,836.3901474475861,-3.7726077381048966,847.7678627967834,-3.7730128945823322,1073.931562423706,-3.773015081628315,1153.9208769798279,-3.773039835033969,1169.3882367610931,-3.773055090396493,1175.0913925170898,-3.7730784742795644,1283.1664247512817,-3.773085964952749,1308.8196861743927,-3.7731010044998197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10,3,3,40,5,10,1800.1011652946472,-3.0886479753127696,0.8133018016815186,-2.505983883313081,2.6264121532440186,-2.505983883313081,5.63682222366333,-2.7465225452650053,9.166996955871582,-2.773381806382139,29.922441482543945,-2.788954885486859,37.7731990814209,-2.8068487216010927,60.04368305206299,-2.8112315843943008,81.07716989517212,-2.833316815440159,91.89633202552795,-2.8974368009802856,170.9773464202881,-2.973433807446956,182.88646507263184,-2.977177089994366,183.39084005355835,-2.977300489334044,188.8407440185547,-2.980713661058523,219.47224950790405,-2.9845901106342283,219.96258306503296,-2.984692826776341,226.26320886611938,-2.984776971663956,243.94358944892883,-3.0228390506894205,354.83096623420715,-3.023591928474794,359.8423533439636,-3.064363456351494,405.3485743999481,-3.0644767759960727,1043.4716041088104,-3.0655343220694617,1084.8565037250519,-3.08768017107181,1387.4056270122528,-3.0877788511333777,1427.3177185058594,-3.0886479753127696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10,3,3,40,5,10,1800.084439277649,-2.9452949775022486,1.1261119842529297,-2.508634518753057,3.011697769165039,-2.6939225286081276,4.452108144760132,-2.6939225286081276,7.156442165374756,-2.7662916685647545,11.481674432754517,-2.7711229643126227,12.97917914390564,-2.7877751971340454,17.463990688323975,-2.795557719229304,22.35687017440796,-2.795779746433116,24.016009092330933,-2.797912801712685,32.43133091926575,-2.797988858746874,40.76419925689697,-2.8245802750272553,41.58267831802368,-2.8614878297167943,55.348424673080444,-2.8702502121568223,61.78996014595032,-2.870321837014321,68.22289800643921,-2.8878069447184935,88.8251371383667,-2.8881487419482808,91.12590098381042,-2.8920664528270352,109.14790678024292,-2.900857856317781,147.14548087120056,-2.902536699675376,149.0334792137146,-2.9242883177526826,177.93044352531433,-2.92679992280614,184.6327769756317,-2.9294085160777197,190.15094447135925,-2.932288466880021,270.16968274116516,-2.9323616929017366,366.9275825023651,-2.932408478355816,401.66842103004456,-2.9324809572188633,415.5208399295807,-2.9325254283009716,439.2552168369293,-2.9330007593783156,451.46501183509827,-2.9333407475017634,523.8597874641418,-2.9336309174308917,550.2697985172272,-2.933921984169521,587.527649641037,-2.935556450128787,614.9013452529907,-2.936244575463292,624.461174249649,-2.938598782269206,701.5901131629944,-2.9400199571153682,702.0645635128021,-2.940392957369215,740.6378843784332,-2.940455835936836,817.4208295345306,-2.940525522683846,891.9430558681488,-2.940837039636597,957.7498791217804,-2.9415686935680303,991.2555422782898,-2.9416300072634916,1063.8439967632294,-2.9421302443035446,1120.059763431549,-2.9437471586659654,1326.8988244533539,-2.9437735862121617,1329.0124983787537,-2.9437768319632105,1364.6162531375885,-2.9437804291480827,1388.7363431453705,-2.9437888341453653,1413.09694480896,-2.9438029555032785,1417.3798866271973,-2.943805172295025,1423.290777206421,-2.9439744259693996,1424.3241350650787,-2.9443055288886333,1427.7866425514221,-2.9443251440166316,1450.4598803520203,-2.944338605722781,1548.08181142807,-2.9443656082361005,1576.9076128005981,-2.944379483048386,1595.4437692165375,-2.94461839216474,1642.9242868423462,-2.9447866695470064,1656.6611313819885,-2.9448098974131267,1687.4831004142761,-2.944896274339837,1695.091917514801,-2.9452483301392265,1782.6583185195923,-2.9452949775022486,,,,,,
61,10,3,3,40,5,10,1800.254130601883,-3.6007931569050333,0.541100025177002,-2.5641160079194956,2.395639181137085,-2.621541057484108,3.120565891265869,-2.9186230825985464,4.331446647644043,-3.0342232701895906,4.331531286239624,-3.0342232701895906,7.13509726524353,-3.0498927964624647,9.729702234268188,-3.0907689016224786,12.58640432357788,-3.096444415355035,21.50599765777588,-3.120532793476227,35.77952003479004,-3.153002507753964,43.456562757492065,-3.188901690385445,63.5154812335968,-3.3067026728113214,70.30093932151794,-3.3103784386644994,102.59684872627258,-3.345850524112939,165.38706588745117,-3.3484681072096882,166.84395480155945,-3.351245662902817,220.03400921821594,-3.351761030625922,221.83596515655518,-3.3518420810328178,224.22462368011475,-3.376155037319797,279.8581380844116,-3.3777741708896856,287.0583758354187,-3.3925211769049413,322.1372277736664,-3.3932750457541063,329.14113664627075,-3.475609124712048,348.6625156402588,-3.504486265618884,372.58519411087036,-3.5236930325645752,455.1937084197998,-3.547520323641546,475.9226453304291,-3.547876389652167,478.6454586982727,-3.5696966501352057,602.8938415050507,-3.570066858308684,712.4546248912811,-3.5761791997401846,779.6712853908539,-3.5833356895527015,836.1849582195282,-3.5836665274072645,909.4399869441986,-3.5976165016054993,1069.443583726883,-3.5986293780337197,1161.127901315689,-3.600363935187918,1765.1665687561035,-3.6007167260585953,1784.8408660888672,-3.6007931569050333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10,3,3,40,5,10,1575.731279373169,-2.5442833341303013,0.7913157939910889,-2.1423353059637797,2.7030420303344727,-2.1423353059637797,7.101454496383667,-2.2102254110929023,17.0600745677948,-2.2528429185339682,19.28237795829773,-2.2536083215348475,25.560213804244995,-2.2981470439637435,32.2925181388855,-2.3363077548346896,36.43909049034119,-2.4686194582193126,39.385826587677,-2.490655914487891,76.0508246421814,-2.4957781084592194,114.00363850593567,-2.5015175249202084,137.6409718990326,-2.5085616927280268,159.58348679542542,-2.508926254609119,171.2159173488617,-2.509399390124998,172.92759943008423,-2.5104569326677133,177.1957392692566,-2.510649314242108,183.4250946044922,-2.515453238609781,194.35266733169556,-2.515861790779758,197.9335880279541,-2.5163790141598197,230.57006645202637,-2.519479465169163,235.43722939491272,-2.5216307655186094,238.97639632225037,-2.5353691556789144,246.44759321212769,-2.535456835860033,248.6808683872223,-2.5359196312263483,252.57911324501038,-2.5360688562652594,268.339807510376,-2.53621181845893,330.33427381515503,-2.542697429457599,343.85050773620605,-2.5429423494790546,398.3453149795532,-2.5435048192651393,399.9081115722656,-2.543538807405899,401.13247776031494,-2.5436972175505774,417.0338773727417,-2.543976016598279,424.3698077201843,-2.544007163221947,442.75517296791077,-2.54413273700895,464.59887742996216,-2.544222641588299,527.4143035411835,-2.5442595756033923,1371.827612400055,-2.544268597515082,1465.7427067756653,-2.5442833341303013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,10,3,3,40,5,10,1800.0545258522034,-3.807834274436743,0.9999785423278809,-3.2220152098079695,3.4586944580078125,-3.2220152098079695,5.548464059829712,-3.3500334195074073,5.648064136505127,-3.4236661763878313,7.125254392623901,-3.5150899568045797,24.5166974067688,-3.5660029077656654,28.113874435424805,-3.6165632058626285,30.34684729576111,-3.616724780926708,31.097042560577393,-3.6804872752259943,34.41581106185913,-3.7072379275357856,36.66322350502014,-3.72810805314699,37.018608808517456,-3.728258789578232,42.01370978355408,-3.7288454327501457,82.72296857833862,-3.731677483564907,112.39566469192505,-3.7538645225346436,121.12354469299316,-3.779887515158534,126.54697132110596,-3.7851293692090016,137.7822813987732,-3.789526376272527,153.7039635181427,-3.7952019631825618,164.28697872161865,-3.795236108160467,176.434876203537,-3.7960830513633956,177.1862850189209,-3.805939660739627,281.53390097618103,-3.806238862937646,308.9406895637512,-3.8062820520358454,331.7188823223114,-3.8066412131273313,343.2371184825897,-3.8067228789802745,432.36763644218445,-3.806774357182741,539.5145695209503,-3.806779545939648,654.8079330921173,-3.8068138438671264,700.1931545734406,-3.806874887523166,710.4528527259827,-3.806940265443736,726.6386308670044,-3.8074001781874087,826.1324443817139,-3.807729353088865,850.4840972423553,-3.8077436722411866,1057.4836943149567,-3.8078010506191458,1100.9359202384949,-3.8078214649470703,1408.1320238113403,-3.807834274436743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,10,3,3,40,5,10,1800.114277124405,-2.4736889467421306,0.9423027038574219,-2.1876899302648405,3.193382501602173,-2.1876899302648405,9.23242735862732,-2.2307723075136905,16.8788583278656,-2.2558688897656016,17.39299511909485,-2.2661014949518252,30.096545457839966,-2.283058375879932,62.67163276672363,-2.2876353242622374,83.71423864364624,-2.293405276729868,86.9389181137085,-2.296293804297998,109.69144654273987,-2.310743258772205,120.76243567466736,-2.3313516853228173,145.16756892204285,-2.3319821531013583,258.6472101211548,-2.3368809244846966,274.8505349159241,-2.380951763986157,358.9266183376312,-2.417662183445924,472.2662298679352,-2.4233357375706146,477.8622097969055,-2.4238212447613616,482.3117527961731,-2.4239461973492853,485.7540385723114,-2.4242194488179014,512.323971748352,-2.424546593228801,540.7213022708893,-2.424563802846525,576.9973742961884,-2.4268067256889743,589.304844379425,-2.4352009178148206,719.0158469676971,-2.4368852908422425,732.9199013710022,-2.437313786468979,745.9701609611511,-2.4379384970800912,823.5705797672272,-2.4382674738382715,833.4356842041016,-2.453108273874471,934.0003955364227,-2.4692704981852085,1661.36794257164,-2.4712956658193357,1746.9446921348572,-2.4736889467421306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,10,3,3,40,5,10,1192.3456048965454,-2.7138286200546524,1.2476472854614258,-1.4611568118941918,1.5542426109313965,-1.9682783465959044,3.6703171730041504,-2.203213888354539,3.6703951358795166,-2.203213888354539,5.653479337692261,-2.3294069763838765,9.763874769210815,-2.370764253962651,14.941417694091797,-2.3823572746042903,45.849953174591064,-2.418753695110755,60.179948568344116,-2.419672281253713,73.10275983810425,-2.4205640941827484,78.90226340293884,-2.421667210539728,112.36243534088135,-2.4350186176552713,116.86110806465149,-2.5588837056599414,150.30770587921143,-2.606199627062218,195.97461819648743,-2.6237107631861485,202.48833346366882,-2.6428970320590492,203.37128019332886,-2.6658151726969552,224.40793585777283,-2.6824422110982615,249.94819736480713,-2.702688110572898,267.5025427341461,-2.7045095178681753,269.41874623298645,-2.704591023747329,272.4273600578308,-2.7098580136677497,350.49667263031006,-2.710367060627673,396.81123447418213,-2.7121831312799736,440.2787575721741,-2.7131977337542708,463.9927966594696,-2.7132315118709545,471.98352789878845,-2.713558015243687,494.5687792301178,-2.7135670633148266,500.3658993244171,-2.713592068453342,520.0236265659332,-2.7136083490233434,533.7050666809082,-2.713720114744009,538.6387844085693,-2.7137767412262845,702.8729207515717,-2.7137850762593385,728.3187510967255,-2.713801940028064,776.236433506012,-2.71382332383583,1130.8394281864166,-2.7138286200546524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
